time,ax,ay,az,atotal
5.402,-0.52,0.00,-0.99,1.12
5.412,-0.32,1.14,-0.64,1.35
5.422,0.06,0.48,-0.08,0.49
5.432,0.21,-0.18,0.57,0.63
5.442,0.20,-0.38,0.61,0.75
5.451,-0.06,-0.03,0.05,0.08
5.462,0.13,0.41,-0.44,0.62
5.472,-0.08,0.61,-0.72,0.95
5.482,-0.14,0.74,-0.07,0.76
5.492,-0.33,0.20,0.43,0.58
5.501,0.02,-0.39,0.72,0.81
5.511,-0.08,0.10,0.73,0.74
5.521,0.45,-0.07,0.16,0.49
5.531,0.10,0.13,-0.79,0.80
5.542,-0.59,1.23,-0.55,1.47
5.551,-0.30,0.30,-0.56,0.71
5.561,-0.04,-0.08,-0.05,0.10
5.571,0.27,0.23,0.35,0.49
5.581,0.49,-0.32,0.33,0.67
5.591,0.74,0.32,0.41,0.90
5.601,-0.26,0.65,0.37,0.79
5.611,-0.61,-0.22,-0.24,0.69
5.621,-0.59,0.44,-0.22,0.77
5.631,-0.42,0.23,-0.35,0.60
5.641,-0.53,0.54,-0.22,0.79
5.651,-0.49,0.31,0.19,0.61
5.661,-0.25,-0.16,0.20,0.36
5.671,0.04,-0.09,0.11,0.15
5.681,-0.08,0.24,-0.16,0.30
5.691,0.06,0.52,-0.14,0.54
5.701,-0.56,0.66,-0.08,0.87
5.711,-0.29,0.11,0.12,0.33
5.721,0.01,0.15,0.36,0.39
5.731,-0.07,-0.30,0.23,0.39
5.741,-0.07,-0.17,-0.18,0.25
5.751,-0.42,0.71,-0.22,0.85
5.761,-0.17,0.06,-0.60,0.63
5.771,-0.27,0.88,0.04,0.92
5.781,0.10,-0.72,-0.17,0.75
5.791,0.15,0.16,0.32,0.39
5.801,-0.10,0.06,0.20,0.23
5.811,0.13,0.14,-0.07,0.20
5.821,-0.41,1.00,0.56,1.22
5.831,-0.54,-0.50,-0.19,0.76
5.841,0.29,0.14,-0.00,0.32
5.851,-0.43,0.32,-0.33,0.63
5.861,0.15,0.49,-0.22,0.56
5.871,0.10,0.17,-0.22,0.30
5.881,-0.23,0.41,0.13,0.49
5.891,-0.03,0.08,0.34,0.35
5.901,0.41,-0.02,0.49,0.64
5.911,0.18,-0.01,0.38,0.42
5.921,-0.03,-0.24,-0.32,0.40
5.931,-0.01,0.71,-0.21,0.74
5.941,-0.15,0.51,-0.25,0.59
5.951,0.05,-0.12,-0.21,0.25
5.961,0.19,0.27,0.33,0.46
5.971,0.22,-0.20,0.41,0.50
5.981,-0.02,-0.18,0.14,0.23
5.991,-0.03,0.51,0.10,0.52
6.001,-0.43,0.05,-0.31,0.53
6.011,-0.02,0.22,-0.48,0.53
6.021,-0.12,0.53,-0.16,0.57
6.031,0.33,-0.39,-0.32,0.60
6.041,0.12,0.25,0.03,0.28
6.051,0.04,0.07,-0.06,0.10
6.061,0.27,0.31,-0.00,0.41
6.070,-0.31,0.84,0.55,1.05
6.081,-0.11,-0.45,0.44,0.64
6.091,0.14,-0.57,0.05,0.59
6.101,-0.07,0.44,-0.15,0.47
6.110,-0.25,0.61,-0.52,0.84
6.121,0.01,0.41,-0.43,0.60
6.130,-0.23,0.43,0.14,0.51
6.141,0.01,-0.25,0.38,0.46
6.150,0.23,-0.20,0.51,0.60
6.160,0.24,-0.03,0.18,0.30
6.170,0.19,0.28,-0.22,0.40
6.180,-0.07,0.55,-0.30,0.64
6.190,-0.32,0.31,-0.37,0.58
6.200,-0.14,0.20,0.02,0.24
6.210,0.25,-0.10,0.20,0.34
6.220,0.40,-0.10,0.33,0.53
6.230,0.66,-0.07,0.20,0.69
6.240,-0.13,0.54,0.10,0.56
6.250,0.13,-0.11,-0.35,0.38
6.260,0.28,0.39,-0.28,0.56
6.270,0.43,0.25,0.05,0.50
6.280,0.71,-0.51,-0.12,0.88
6.290,0.34,0.17,-0.09,0.39
6.300,0.70,0.10,-0.20,0.73
6.310,0.54,0.46,0.00,0.71
6.320,0.26,-0.14,-0.01,0.29
6.330,0.17,0.67,0.43,0.81
6.340,0.49,-0.33,0.34,0.68
6.350,0.78,0.02,0.36,0.86
6.360,0.66,-0.01,-0.17,0.68
6.370,0.30,0.63,-0.35,0.78
