time,ax,ay,az,atotal
5.154,0.00,0.22,0.52,0.56
5.164,0.07,-1.18,0.24,1.21
5.174,0.23,0.50,0.97,1.11
5.184,-0.52,-1.10,0.11,1.23
5.194,0.61,0.45,-0.06,0.76
5.204,0.03,0.65,-0.51,0.83
5.214,-0.02,1.24,-0.57,1.37
5.224,-0.37,1.78,-0.37,1.86
5.234,0.12,-0.04,-0.65,0.66
5.244,-0.03,1.56,0.59,1.66
5.254,-0.52,-0.43,0.46,0.81
5.264,0.33,-0.62,0.72,1.00
5.274,-0.20,-1.37,0.41,1.44
5.284,0.03,0.03,0.06,0.07
5.294,-0.13,0.39,-0.48,0.63
5.304,0.29,2.18,-0.21,2.21
5.314,-0.48,1.04,-0.71,1.35
5.324,0.20,1.11,-0.30,1.17
5.334,-0.13,-0.16,-0.30,0.36
5.344,-0.14,-0.53,0.01,0.55
5.354,-0.18,0.75,0.64,1.00
5.364,-0.42,-0.90,0.02,0.99
5.374,0.42,1.02,0.50,1.21
5.384,-0.23,-0.38,-0.11,0.46
5.394,-0.07,0.54,0.04,0.55
5.404,0.11,0.55,-0.02,0.56
5.414,0.16,-0.10,-0.35,0.40
5.424,0.07,1.40,0.24,1.43
5.434,-0.25,-0.13,-0.06,0.29
5.444,0.18,0.34,0.15,0.41
5.454,-0.19,-0.12,0.05,0.23
5.464,-0.13,0.23,0.00,0.27
5.474,-0.11,0.85,0.05,0.86
5.484,0.08,0.32,-0.12,0.35
5.493,-0.23,0.81,0.14,0.85
5.503,0.19,0.01,0.05,0.20
5.513,-0.18,-0.32,-0.07,0.37
5.523,-0.17,0.58,0.01,0.61
5.533,0.14,0.58,-0.11,0.61
5.543,-0.38,0.23,-0.41,0.61
5.553,0.42,0.99,-0.15,1.08
5.563,-0.41,0.38,-0.20,0.60
5.573,-0.01,0.30,0.03,0.30
5.583,-0.10,0.31,0.23,0.40
5.593,0.04,-0.24,0.13,0.28
5.603,-0.39,0.05,0.18,0.43
5.613,-0.02,0.34,0.05,0.35
5.623,0.05,0.68,-0.07,0.69
5.633,0.15,0.95,0.12,0.97
5.643,-0.25,0.19,0.07,0.32
5.653,0.04,-0.29,0.08,0.31
5.663,-0.08,-0.16,0.04,0.19
5.673,0.05,0.49,0.07,0.50
5.683,-0.24,0.59,-0.07,0.64
5.693,-0.03,0.57,-0.10,0.58
5.703,0.31,0.91,0.20,0.98
5.713,-0.31,-0.70,-0.17,0.78
5.723,0.27,1.03,0.42,1.14
5.733,-0.41,-0.64,-0.15,0.77
5.743,0.02,0.09,-0.40,0.41
5.753,0.07,1.11,-0.31,1.16
5.763,-0.24,1.38,-0.11,1.41
5.773,-0.06,0.59,0.07,0.60
5.783,0.13,0.25,0.39,0.48
5.793,0.15,-0.72,0.35,0.81
5.803,-0.30,-0.88,0.26,0.97
5.813,-0.05,0.49,0.22,0.54
5.823,0.25,0.96,0.00,1.00
5.833,-0.24,-0.16,-0.67,0.73
5.842,-0.06,1.99,-0.01,1.99
5.853,0.17,0.22,-0.35,0.44
5.862,-0.39,0.63,0.19,0.77
5.872,0.18,-0.28,0.19,0.38
5.882,-0.18,-0.08,0.42,0.46
5.892,-0.38,-0.62,0.03,0.72
5.902,0.07,0.96,0.02,0.97
5.912,-0.01,0.62,-0.33,0.71
5.922,-0.26,1.06,-0.30,1.13
5.932,0.34,1.22,0.12,1.28
5.942,-0.39,-0.47,-0.04,0.61
5.952,0.19,-0.06,0.36,0.41
5.962,-0.34,-0.64,0.19,0.75
5.972,0.04,0.71,0.27,0.76
5.982,-0.55,-0.16,-0.34,0.66
5.992,0.48,1.62,0.11,1.69
6.002,-0.65,-0.18,-0.48,0.83
6.012,0.62,1.19,0.06,1.34
6.022,-0.56,-0.26,-0.16,0.64
6.032,0.09,0.32,0.11,0.35
6.042,0.04,0.36,0.22,0.42
6.052,-0.31,-0.27,-0.05,0.41
6.062,0.07,0.89,0.18,0.91
6.072,0.00,0.07,-0.16,0.17
6.082,-0.20,0.49,-0.18,0.56
6.092,0.07,0.53,-0.14,0.55
6.102,-0.24,0.51,-0.08,0.57
6.112,0.03,0.60,0.10,0.61
6.122,-0.29,-0.39,-0.05,0.49
6.132,0.12,0.65,0.32,0.73
6.142,-0.27,-0.27,0.04,0.38
6.152,-0.08,0.50,0.08,0.51
6.162,-0.23,-0.16,-0.35,0.45
6.172,0.10,1.36,0.03,1.36
6.181,0.02,0.44,-0.21,0.49
6.191,-0.16,0.80,0.24,0.85
6.201,0.17,0.13,0.32,0.39
6.211,-0.03,-0.65,0.22,0.69
6.221,-0.06,-0.06,0.33,0.34
6.231,-0.39,-0.59,-0.36,0.79
6.241,0.44,1.47,-0.17,1.55
6.251,-0.44,1.09,-0.30,1.22
6.261,0.25,1.23,-0.16,1.27
6.271,-0.39,0.22,0.01,0.45
6.281,0.15,0.04,0.23,0.28
