time,ax,ay,az,atotal
4.593,-0.06,0.07,-0.74,0.75
4.603,-2.30,0.93,0.15,2.48
4.613,-0.55,-0.48,0.19,0.76
4.623,1.76,2.03,1.18,2.94
4.633,-0.70,0.15,0.56,0.91
4.643,-1.63,0.12,-0.27,1.66
4.653,-0.05,0.62,-0.95,1.14
4.663,-0.51,1.37,-0.97,1.75
4.673,-1.55,1.08,0.14,1.90
4.683,1.78,0.49,0.56,1.93
4.693,-0.11,-0.45,0.51,0.69
4.703,-0.36,0.10,0.70,0.79
4.713,0.16,0.20,-0.75,0.80
4.723,-0.44,2.60,0.24,2.65
4.733,0.10,0.77,0.26,0.82
4.743,0.14,-1.38,-0.32,1.42
4.753,-0.10,1.26,0.79,1.49
4.763,0.90,-0.29,-0.33,1.00
4.773,0.32,-0.05,-0.41,0.52
4.783,0.59,1.10,-0.29,1.29
4.793,0.31,1.75,0.87,1.98
4.803,0.67,-0.44,-0.46,0.93
4.813,0.47,0.53,0.20,0.74
4.823,0.90,0.30,-0.21,0.98
4.833,0.16,0.11,-0.15,0.24
4.843,0.95,1.09,-0.10,1.45
4.853,0.20,0.77,0.39,0.88
4.863,0.36,-0.33,-0.04,0.49
4.873,-0.21,0.47,0.07,0.52
4.883,-0.22,0.28,0.48,0.60
4.893,0.73,-0.12,0.17,0.76
4.903,0.40,0.57,-0.11,0.71
4.913,-0.05,0.20,-0.76,0.79
4.923,-1.18,0.96,-0.22,1.54
4.933,-0.61,0.43,-0.12,0.76
4.942,-0.01,-0.49,-0.01,0.49
4.953,-0.86,1.08,0.67,1.54
4.962,0.72,-0.87,0.16,1.14
4.972,-0.01,-0.16,0.19,0.24
4.983,-0.71,0.94,0.12,1.18
4.992,-0.14,-0.08,-0.85,0.87
5.002,-0.07,0.61,-0.37,0.72
5.012,-0.17,0.26,0.20,0.37
5.022,0.32,-0.16,0.76,0.84
5.032,-0.20,-0.67,0.79,1.05
5.042,0.69,-1.55,-0.42,1.75
5.052,0.73,1.45,-0.29,1.65
5.062,0.20,-0.40,-0.86,0.97
5.072,-0.52,1.06,-0.43,1.26
5.082,0.76,-0.77,-0.15,1.09
5.092,0.30,-0.11,0.39,0.51
5.102,0.40,-0.24,0.15,0.48
5.112,0.62,0.67,0.69,1.14
5.122,0.66,-1.02,0.32,1.26
5.132,-0.20,-0.45,-0.73,0.88
5.142,0.19,0.03,-0.90,0.92
5.152,0.39,2.15,0.39,2.22
5.162,0.24,-0.60,-0.08,0.65
5.172,-0.02,-1.35,0.39,1.41
5.182,0.76,0.61,1.03,1.42
5.192,0.91,-1.14,-0.10,1.46
5.202,0.02,0.72,-0.01,0.72
5.212,-0.30,-0.11,-0.58,0.66
5.222,-0.28,-0.02,-0.92,0.97
5.232,-0.71,0.91,-0.12,1.16
5.242,0.20,-0.51,0.36,0.65
5.252,0.42,-0.72,0.64,1.05
5.262,0.23,-1.15,0.14,1.19
5.272,0.08,0.89,-0.05,0.89
5.282,0.11,0.75,0.26,0.80
5.292,0.20,-1.08,0.04,1.10
5.302,-0.49,-0.64,-0.52,0.96
5.312,-0.14,-0.25,-0.92,0.96
5.322,0.67,2.42,0.69,2.60
5.332,0.70,-1.57,-0.03,1.72
5.342,-0.09,-1.63,-0.27,1.65
5.352,0.20,1.60,0.71,1.76
5.362,1.59,-0.71,-0.03,1.74
5.372,0.01,-0.06,-0.01,0.07
5.382,-0.12,0.01,0.17,0.20
5.392,0.19,0.47,-0.30,0.59
5.402,0.68,-0.67,-0.10,0.96
5.412,-0.60,0.75,0.50,1.08
5.422,0.38,-0.87,-0.17,0.96
5.432,1.41,-0.44,0.13,1.48
5.442,-0.25,0.41,0.13,0.50
5.452,-0.44,0.06,-0.03,0.44
5.462,0.62,-0.79,-0.36,1.06
5.472,-0.02,-0.89,-0.61,1.08
5.482,-1.08,1.00,-0.15,1.48
5.492,-0.18,-0.35,0.01,0.39
5.502,0.49,-1.09,-0.48,1.29
5.512,-0.68,1.24,0.69,1.57
5.522,0.55,-1.41,-0.03,1.51
5.532,0.42,-0.12,0.61,0.74
5.542,-0.37,-0.69,-0.63,1.01
5.552,-0.03,0.34,-0.65,0.73
5.562,-0.17,0.64,-0.44,0.80
5.571,-0.13,0.18,0.16,0.28
5.581,-0.40,-0.70,0.63,1.02
5.591,0.74,-1.45,0.22,1.64
5.602,0.70,-0.18,-0.34,0.80
5.611,0.29,0.20,-1.32,1.37
5.621,-0.20,2.03,0.42,2.09
5.631,0.22,-0.85,0.04,0.88
5.641,0.49,-0.88,0.37,1.07
5.651,-0.21,0.83,1.20,1.47
5.661,1.21,-1.10,-0.32,1.67
5.671,0.23,0.34,0.22,0.47
5.681,0.35,-0.19,-0.88,0.97
5.691,-0.02,1.54,-0.24,1.56
5.701,-0.31,0.64,0.25,0.76
5.711,0.74,-1.64,-0.12,1.81
5.721,0.05,0.59,0.81,1.01
5.731,0.91,-0.83,-0.13,1.24
5.741,0.22,0.91,0.33,0.99
5.751,-0.60,0.90,-0.19,1.10
5.761,-0.03,-0.07,-0.94,0.94
5.771,-0.14,0.49,-0.01,0.51
5.781,-0.23,0.32,-0.02,0.40
5.791,-0.31,0.18,0.80,0.88
5.801,0.80,-0.31,0.24,0.89
5.811,0.65,0.17,-0.01,0.67
5.821,-0.66,0.65,-0.12,0.93
5.831,-0.33,1.10,0.54,1.27
5.841,0.17,-0.76,0.00,0.78
5.851,0.14,0.19,-0.03,0.24
5.861,-0.34,0.59,-0.43,0.80
5.871,0.79,-0.06,-0.75,1.09
5.881,-0.12,0.55,-0.12,0.58
5.891,0.25,0.68,0.03,0.73
5.901,0.09,1.15,0.97,1.51
5.911,0.46,-1.12,0.14,1.22
5.921,-0.13,0.11,0.26,0.31
5.931,-0.23,0.58,-0.37,0.72
5.941,0.51,0.70,-0.49,0.99
5.951,-0.01,1.70,0.09,1.70
5.961,-0.05,-0.72,-0.65,0.97
5.971,-1.54,1.77,0.67,2.44
5.981,0.97,-0.71,0.57,1.33
5.991,0.95,-1.01,0.43,1.45
6.001,-0.93,1.49,-0.05,1.76
6.011,0.65,0.92,-0.25,1.16
6.021,-0.11,0.46,-0.74,0.88
6.031,-0.93,-0.23,-0.62,1.14
6.041,-0.30,1.23,0.22,1.29
6.051,0.17,0.31,0.15,0.38
6.061,0.10,0.12,1.09,1.10
6.071,0.35,-0.42,0.10,0.56
6.081,0.93,0.54,-0.19,1.09
6.091,-0.08,1.15,-0.07,1.15
6.101,0.32,0.72,-0.11,0.80
6.111,-0.92,-0.30,-0.30,1.01
6.121,0.15,0.18,-0.36,0.43
6.131,0.38,0.99,-0.10,1.06
6.141,0.85,-0.29,-0.35,0.96
6.151,0.04,1.55,0.37,1.59
6.161,0.15,1.01,0.60,1.18
6.171,1.12,-1.47,0.15,1.86
6.181,0.01,1.13,0.26,1.16
6.191,0.67,0.34,-0.23,0.79
6.201,-0.32,1.09,0.31,1.17
6.210,0.00,0.58,0.28,0.64
6.221,0.42,-0.76,-0.87,1.23
6.230,-0.31,0.88,-0.97,1.35
6.240,-0.05,1.41,-0.02,1.41
6.250,0.20,0.51,0.48,0.73
6.260,0.35,0.26,1.29,1.37
6.270,0.02,-1.35,0.53,1.45
6.280,-0.31,0.31,-0.16,0.46
6.290,0.86,1.73,-0.34,1.96
6.300,-0.71,0.81,-0.61,1.24
6.310,-0.62,1.35,-0.25,1.50
6.320,0.29,-0.63,0.56,0.90
6.330,0.78,-1.29,-0.22,1.53
6.340,-0.16,1.35,0.24,1.38
6.350,0.32,1.58,0.25,1.63
6.360,1.32,-0.78,-0.91,1.78
